groupId,artifactId,version,release date
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.2-milestone-1,20160607Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.2-milestone-2,20160621Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.2-rc-1,20160712Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.2.1,20160729Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.2.2,20161128Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.3,20161010Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.3-milestone-2,20160913Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.3-rc-1,20160926Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4,20161110Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4-rc-1,20161101Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4.1,20161123Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4.2,20161206Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4.3,20161220Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4.4,20170109Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4.5,20170424Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,8.4.6,20180130Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.0,20170201Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.0-rc-1,20170125Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.1,20170228Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.1-rc-1,20170221Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.1.1,20170301Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.1.2,20170306Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.10,20171120Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.10-rc-1,20171113Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.10.1,20171129Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11,20171218Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11-rc-1,20171212Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.1,20180108Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.2,20180131Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.3,20180227Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.4,20180327Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.5,20180529Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.6,20180621Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.7,20180628Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.8,20181017Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.11.9,20190129Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.2,20170328Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.2-rc-1,20170322Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.3,20170424Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.3-rc-1,20170420Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.3.1,20170426Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.4,20170529Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.4-rc-1,20170523Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.5,20170628Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.5-rc-1,20170622Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.5.1,20170628Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.6,20170720Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.6-rc-1,20170713Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.7,20170828Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.7-rc-1,20170824Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.8,20170927Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.8-rc-1,20170919Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.8.1,20171005Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.9,20171024Z
org.xwiki.rendering,xwiki-rendering-archetype-macro,9.9-rc-2,20171017Z
org.yamcs,yamcs-archetype-quickstart,1.0.0,20190708Z
org.yamcs,yamcs-archetype-quickstart,1.0.1,20190708Z
org.yamcs,yamcs-archetype-quickstart,1.0.2,20190726Z
org.yamcs,yamcs-archetype-quickstart,1.1.0,20190925Z
org.yamcs,yamcs-archetype-quickstart,1.1.1,20191007Z
org.zkoss,zk-archetype-component,0.8.1,20110915Z
org.zkoss,zk-archetype-component,6.0.0,20130523Z
org.zkoss,zk-archetype-component,7.0.2,20140627Z
org.zkoss,zk-archetype-component,7.0.3,20140911Z
org.zkoss,zk-archetype-component,7.0.3.1,20140912Z
org.zkoss,zk-archetype-component,8.0.0,20151007Z
org.zkoss,zk-archetype-component,8.0.0.1,20151007Z
org.zkoss,zk-archetype-component,8.0.0.3,20151019Z
org.zkoss,zk-archetype-component,8.0.0.4,20151207Z
org.zkoss,zk-archetype-component,8.0.1.1,20160527Z
org.zkoss,zk-archetype-component,8.0.2.2,20161201Z
org.zkoss,zk-archetype-component,8.5.0,20171113Z
org.zkoss,zk-archetype-component,9.0.0,20200424Z
org.zkoss,zk-archetype-datahandler,8.0.0,20151007Z
org.zkoss,zk-archetype-datahandler,8.0.0.1,20151007Z
org.zkoss,zk-archetype-datahandler,8.0.0.3,20151019Z
org.zkoss,zk-archetype-datahandler,8.0.0.4,20151207Z
org.zkoss,zk-archetype-datahandler,8.0.1.1,20160527Z
org.zkoss,zk-archetype-datahandler,8.0.2.2,20161201Z
org.zkoss,zk-archetype-datahandler,8.5.0,20171113Z
org.zkoss,zk-archetype-datahandler,9.0.0,20200424Z
org.zkoss,zk-archetype-extension,6.0.0,20130523Z
org.zkoss,zk-archetype-extension,7.0.2,20140627Z
org.zkoss,zk-archetype-extension,7.0.3,20140911Z
org.zkoss,zk-archetype-extension,7.0.3.1,20140912Z
org.zkoss,zk-archetype-extension,8.0.0,20151007Z
org.zkoss,zk-archetype-extension,8.0.0.1,20151007Z
org.zkoss,zk-archetype-extension,8.0.0.3,20151019Z
org.zkoss,zk-archetype-extension,8.0.0.4,20151207Z
org.zkoss,zk-archetype-extension,8.0.1.1,20160527Z
org.zkoss,zk-archetype-extension,8.0.2.2,20161201Z
org.zkoss,zk-archetype-extension,8.5.0,20171113Z
org.zkoss,zk-archetype-extension,9.0.0,20200424Z
org.zkoss,zk-archetype-theme,7.0.0,20131129Z
org.zkoss,zk-archetype-theme,7.0.0-Preview,20130902Z
org.zkoss,zk-archetype-theme,7.0.0-RC,20131029Z
org.zkoss,zk-archetype-theme,7.0.2,20140617Z
org.zkoss,zk-archetype-theme,7.0.3,20140911Z
org.zkoss,zk-archetype-theme,7.0.3.1,20140912Z
org.zkoss,zk-archetype-theme,8.0.0,20151007Z
org.zkoss,zk-archetype-theme,8.0.0.1,20151007Z
org.zkoss,zk-archetype-theme,8.0.0.3,20151019Z
org.zkoss,zk-archetype-theme,8.0.0.4,20151207Z
org.zkoss,zk-archetype-theme,8.0.1.1,20160527Z
org.zkoss,zk-archetype-theme,8.0.2.2,20161201Z
org.zkoss,zk-archetype-theme,8.5.0,20171113Z
org.zkoss,zk-archetype-theme,9.0.0,20200424Z
org.zkoss,zk-archetype-webapp,0.8.1,20110915Z
org.zkoss,zk-archetype-webapp,6.5.2,20130523Z
org.zkoss,zk-archetype-webapp,7.0.2,20140627Z
org.zkoss,zk-archetype-webapp,7.0.3,20140911Z
org.zkoss,zk-archetype-webapp,7.0.3.1,20140912Z
org.zkoss,zk-archetype-webapp,8.0.0,20151007Z
org.zkoss,zk-archetype-webapp,8.0.0.1,20151007Z
org.zkoss,zk-archetype-webapp,8.0.0.3,20151019Z
org.zkoss,zk-archetype-webapp,8.0.0.4,20151207Z
org.zkoss,zk-archetype-webapp,8.0.1.1,20160527Z
org.zkoss,zk-archetype-webapp,8.0.2.2,20161201Z
org.zkoss,zk-archetype-webapp,8.5.0,20171113Z
org.zkoss,zk-archetype-webapp,9.0.0,20200424Z
org.zkoss,zk-ee-eval-archetype-webapp,6.5.2,20130523Z
org.zkoss,zk-ee-eval-archetype-webapp,7.0.2,20140627Z
org.zkoss,zk-ee-eval-archetype-webapp,7.0.3,20140911Z
org.zkoss,zk-ee-eval-archetype-webapp,7.0.3.1,20140912Z
org.zkoss,zk-ee-eval-archetype-webapp,8.0.0,20151007Z
org.zkoss,zk-ee-eval-archetype-webapp,8.0.0.1,20151007Z
org.zkoss,zk-ee-eval-archetype-webapp,8.0.0.3,20151019Z
org.zkoss,zk-ee-eval-archetype-webapp,8.0.0.4,20151207Z
org.zkoss,zk-ee-eval-archetype-webapp,8.0.1.1,20160527Z
org.zkoss,zk-ee-eval-archetype-webapp,8.0.2.2,20161201Z
org.zkoss,zk-ee-eval-archetype-webapp,8.5.0,20171113Z
org.zkoss,zk-ee-eval-archetype-webapp,9.0.0,20200424Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,6.5.2,20130523Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,7.0.2,20140627Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,7.0.3,20140911Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,7.0.3.1,20140912Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,8.0.0,20151007Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,8.0.0.1,20151007Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,8.0.0.3,20151019Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,8.0.0.4,20151207Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,8.0.1.1,20160527Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,8.0.2.2,20161201Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,8.5.0,20171113Z
org.zkoss,zk-ee-eval-archetype-webapp-spring,9.0.0,20200424Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,6.5.2,20130523Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,7.0.2,20140627Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,7.0.3,20140911Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,7.0.3.1,20140912Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,8.0.0,20151007Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,8.0.0.1,20151007Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,8.0.0.3,20151019Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,8.0.0.4,20151207Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,8.0.1.1,20160527Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,8.0.2.2,20161201Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,8.5.0,20171113Z
org.zkoss,zk-ee-eval-archetype-webapp-spring-jpa,9.0.0,20200424Z
pl.beone.promena.sdk.maven.archetype,promena-executable-archetype,1.0.0,20200123Z
pl.beone.promena.sdk.maven.archetype,promena-module-archetype,1.0.0,20200123Z
pl.beone.promena.sdk.maven.archetype,promena-transformer-archetype,1.0.0,20200123Z
pl.bristleback,webapp-archetype,0.2.1,20130404Z
pl.bristleback,webapp-archetype,0.3.0,20130518Z
pl.bristleback,webapp-archetype,0.3.5,20130803Z
pl.najda,dw-archetype,1.0,20150113Z
pl.najda,dw-archetype,1.1,20150506Z
pl.org.miki,java8-quickstart-archetype,1.0.0,20140721Z
pl.org.miki,scala-quickstart-archetype,0.8.2,20140726Z
pro.savant.circumflex,webapp-archetype,3.0-RC1,20130214Z
qa.justtestlah,justtestlah-quickstart,1.8-RC1,20200111Z
qa.justtestlah,justtestlah-quickstart,1.8-RC2,20200212Z
qa.justtestlah,justtestlah-quickstart,1.8-RC3,20200331Z
ro.coderdojo.spigot,spigot-template,1.0,20170426Z
ro.coderdojo.spigot,spigot-template-simple,1.0,20170624Z
ro.pippo,pippo-quickstart,0.10.0,20161107Z
ro.pippo,pippo-quickstart,0.5.0,20150603Z
ro.pippo,pippo-quickstart,0.6.0,20150701Z
ro.pippo,pippo-quickstart,0.6.1,20150701Z
ro.pippo,pippo-quickstart,0.7.0,20151109Z
ro.pippo,pippo-quickstart,0.8.0,20160129Z
ro.pippo,pippo-quickstart,0.9.0,20160827Z
ro.pippo,pippo-quickstart,0.9.1,20160915Z
ro.pippo,pippo-quickstart,1.0.0,20161121Z
ro.pippo,pippo-quickstart,1.1.0,20170104Z
ro.pippo,pippo-quickstart,1.10.0,20180710Z
ro.pippo,pippo-quickstart,1.11.0,20181004Z
ro.pippo,pippo-quickstart,1.12.0,20181211Z
ro.pippo,pippo-quickstart,1.13.0,20200529Z
ro.pippo,pippo-quickstart,1.13.1,20200601Z
ro.pippo,pippo-quickstart,1.2.0,20170217Z
ro.pippo,pippo-quickstart,1.3.0,20170404Z
ro.pippo,pippo-quickstart,1.4.0,20170503Z
ro.pippo,pippo-quickstart,1.5.0,20170807Z
ro.pippo,pippo-quickstart,1.6.0,20171118Z
ro.pippo,pippo-quickstart,1.7.0,20171212Z
ro.pippo,pippo-quickstart,1.8.0,20180224Z
ro.pippo,pippo-quickstart,1.9.0,20180510Z
ru.circumflex,circumflex-archetype,0.2,20100312Z
ru.circumflex,circumflex-archetype,0.2.1,20100317Z
ru.circumflex,circumflex-archetype,0.3,20100407Z
ru.circumflex,circumflex-archetype,1.0,20100509Z
ru.circumflex,circumflex-archetype,1.1,20100707Z
ru.circumflex,circumflex-archetype,1.2,20100822Z
ru.circumflex,circumflex-archetype,2.0,20110303Z
ru.circumflex,circumflex-archetype,2.0.1,20110325Z
ru.circumflex,circumflex-archetype,2.0.2,20110606Z
ru.circumflex,circumflex-archetype,2.0.3,20110717Z
ru.circumflex,circumflex-archetype,2.0.RC1,20101009Z
ru.circumflex,circumflex-archetype,2.0.RC2,20101124Z
ru.circumflex,circumflex-archetype,2.0.RC3,20101219Z
ru.circumflex,circumflex-archetype,2.1,20111026Z
ru.circumflex,circumflex-archetype,2.2,20120604Z
ru.circumflex,circumflex-archetype,2.3,20120823Z
ru.circumflex,circumflex-archetype,2.4,20121128Z
ru.circumflex,circumflex-archetype,2.5,20121204Z
ru.nikitav.android.archetypes,release,1.4,20130426Z
ru.nikitav.android.archetypes,release-robolectric,1.4,20130426Z
ru.send-to.archetypes,dto-plugin-javaee7,0.0.1,20170610Z
ru.send-to.archetypes,ear-plugin-javaee7,0.0.1,20170610Z
ru.send-to.archetypes,ejb-plugin-javaee7,0.0.1,20170609Z
ru.send-to.archetypes,root-pom-blank-javaee7,0.0.2,20170610Z
ru.send-to.archetypes,root-pom-javaee7,0.0.2,20170610Z
ru.send-to.versionManagement,vesions-plugin-javaee7,0.0.2,20170620Z
ru.stqa.selenium,webdriver-java-archetype,1.0,20140321Z
ru.stqa.selenium,webdriver-junit-archetype,1.1.41,20140331Z
ru.stqa.selenium,webdriver-junit-archetype,1.1.42,20140723Z
ru.stqa.selenium,webdriver-junit-archetype,1.1.43,20140910Z
ru.stqa.selenium,webdriver-junit-archetype,1.1.45,20150303Z
ru.stqa.selenium,webdriver-junit-archetype,1.1.46,20150607Z
ru.stqa.selenium,webdriver-junit-archetype,2.0,20160429Z
ru.stqa.selenium,webdriver-junit-archetype,2.1,20160802Z
ru.stqa.selenium,webdriver-junit-archetype,3.0,20160906Z
ru.stqa.selenium,webdriver-junit-archetype,4.0,20170310Z
ru.stqa.selenium,webdriver-junit-archetype,4.1,20170614Z
ru.stqa.selenium,webdriver-junit-archetype,4.2,20170821Z
ru.stqa.selenium,webdriver-junit-archetype,4.3,20180309Z
ru.stqa.selenium,webdriver-junit-archetype,4.4,20191112Z
ru.stqa.selenium,webdriver-junit-archetype,4.5,20200113Z
ru.stqa.selenium,webdriver-junit5-archetype,4.1,20170617Z
ru.stqa.selenium,webdriver-junit5-archetype,4.2,20170821Z
ru.stqa.selenium,webdriver-junit5-archetype,4.3,20180310Z
ru.stqa.selenium,webdriver-junit5-archetype,4.4,20191112Z
ru.stqa.selenium,webdriver-junit5-archetype,4.5,20200113Z
ru.stqa.selenium,webdriver-testng-archetype,1.1.41,20140331Z
ru.stqa.selenium,webdriver-testng-archetype,1.1.42,20140723Z
ru.stqa.selenium,webdriver-testng-archetype,1.1.43,20140910Z
ru.stqa.selenium,webdriver-testng-archetype,1.1.45,20150303Z
ru.stqa.selenium,webdriver-testng-archetype,1.1.46,20150607Z
ru.stqa.selenium,webdriver-testng-archetype,2.0,20160429Z
ru.stqa.selenium,webdriver-testng-archetype,2.1,20160802Z
ru.stqa.selenium,webdriver-testng-archetype,3.0,20160906Z
ru.stqa.selenium,webdriver-testng-archetype,4.0,20170310Z
ru.stqa.selenium,webdriver-testng-archetype,4.1,20170614Z
ru.stqa.selenium,webdriver-testng-archetype,4.2,20170821Z
ru.stqa.selenium,webdriver-testng-archetype,4.3,20180309Z
ru.stqa.selenium,webdriver-testng-archetype,4.4,20191112Z
ru.stqa.selenium,webdriver-testng-archetype,4.5,20200113Z
ru.yandex.cocaine,cocaine-client-archetype,0.11.1.0,20140801Z
ru.yandex.cocaine,cocaine-worker-archetype,0.11.1.0,20140801Z
ru.yandex.qatools.camelot,camelot-plugin,2.1,20140814Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.1,20140828Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.10,20150305Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.11,20150306Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.12,20150316Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.13,20150420Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.14,20150428Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.15,20150429Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.16,20150508Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.17,20150518Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.18,20150601Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.19,20150608Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.2,20140908Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.20,20150608Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.3,20140909Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.4,20141105Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.5,20141110Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.6,20141204Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.7,20141222Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.8,20141223Z
ru.yandex.qatools.camelot,camelot-plugin,2.1.9,20150129Z
ru.yandex.qatools.camelot,camelot-plugin,2.2,20000101Z
ru.yandex.qatools.camelot,camelot-plugin,2.2.1,20150624Z
ru.yandex.qatools.camelot,camelot-plugin,2.3,20150828Z
ru.yandex.qatools.camelot,camelot-plugin,2.3.1,20150911Z
ru.yandex.qatools.camelot,camelot-plugin,2.3.2,20150912Z
ru.yandex.qatools.camelot,camelot-plugin,2.3.3,20150916Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.0,20151001Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.1,20151005Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.2,20151005Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.3,20151009Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.4,20151029Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.6,20151114Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.7,20151117Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.8,20151202Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.8-20151118,20151118Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.8-20151119,20151120Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.8-20151130,20151130Z
ru.yandex.qatools.camelot,camelot-plugin,2.4.9-20150103,20151203Z
ru.yandex.qatools.camelot,camelot-plugin,2.5.0,20151204Z
ru.yandex.qatools.camelot,camelot-plugin,2.5.1,20160218Z
ru.yandex.qatools.camelot,camelot-plugin,2.5.1-20151207,20151206Z
ru.yandex.qatools.camelot,camelot-plugin,2.5.2,20160221Z
ru.yandex.qatools.camelot,camelot-plugin,2.5.3,20160405Z
ru.yandex.qatools.camelot,camelot-plugin,2.5.4,20160428Z
se.hiq.oss,oss-project-archetype,0.1,20171115Z
se.vgregion.javg.maven.archetypes,javg-minimal-archetype,1.3,20100413Z
se.vgregion.javg.maven.archetypes,javg-minimal-archetype,1.4,20100414Z
se.vgregion.javg.maven.archetypes,javg-minimal-archetype,1.5,20120412Z
se.vgregion.javg.maven.archetypes,javg-minimal-archetype,1.6,20161110Z
se.vgregion.javg.maven.archetypes,javg-minimal-archetype,1.7,20161110Z
se.vgregion.javg.maven.archetypes,javg-minimal-archetype,1.8,20161111Z
se.vgregion.javg.maven.archetypes,javg-minimal-archetype,1.9,20161114Z
se.walkercrou,ghp-maven-archetype,1.0,20150212Z
se.walkercrou,ghp-maven-archetype,1.0.1,20150212Z
sh.platform.archetype,payara,0.0.1,20200207Z
sk.seges.sesam,sesam-annotation-archetype,1.2.0,20111008Z
sk.seges.sesam,sesam-annotation-archetype,1.2.1,20120522Z
sk.seges.sesam,sesam-annotation-archetype,1.2.2,20121224Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-launcher,1.1.0,20170906Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-launcher,1.1.1,20170912Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-novice,1.1.0,20170906Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-novice,1.1.1,20170912Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-quickstart,1.1.0,20170906Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-quickstart,1.1.1,20170913Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-theater,1.1.0,20170906Z
sk.upjs.jpaz2.archetypes,jpaz2-archetype-theater,1.1.1,20170912Z
software.amazon.awssdk,archetype-lambda,2.11.10,20200406Z
software.amazon.awssdk,archetype-lambda,2.11.11,20200407Z
software.amazon.awssdk,archetype-lambda,2.11.12,20200408Z
software.amazon.awssdk,archetype-lambda,2.11.13,20200416Z
software.amazon.awssdk,archetype-lambda,2.11.14,20200417Z
software.amazon.awssdk,archetype-lambda,2.11.4,20200327Z
software.amazon.awssdk,archetype-lambda,2.11.5,20200330Z
software.amazon.awssdk,archetype-lambda,2.11.6,20200331Z
software.amazon.awssdk,archetype-lambda,2.11.7,20200401Z
software.amazon.awssdk,archetype-lambda,2.11.8,20200402Z
software.amazon.awssdk,archetype-lambda,2.11.9,20200403Z
software.amazon.awssdk,archetype-lambda,2.12.0,20200420Z
software.amazon.awssdk,archetype-lambda,2.13.0,20200421Z
software.amazon.awssdk,archetype-lambda,2.13.1,20200422Z
software.amazon.awssdk,archetype-lambda,2.13.10,20200505Z
software.amazon.awssdk,archetype-lambda,2.13.11,20200506Z
software.amazon.awssdk,archetype-lambda,2.13.12,20200507Z
software.amazon.awssdk,archetype-lambda,2.13.13,20200508Z
software.amazon.awssdk,archetype-lambda,2.13.14,20200511Z
software.amazon.awssdk,archetype-lambda,2.13.15,20200512Z
software.amazon.awssdk,archetype-lambda,2.13.16,20200513Z
software.amazon.awssdk,archetype-lambda,2.13.17,20200514Z
software.amazon.awssdk,archetype-lambda,2.13.18,20200515Z
software.amazon.awssdk,archetype-lambda,2.13.19,20200518Z
software.amazon.awssdk,archetype-lambda,2.13.2,20200423Z
software.amazon.awssdk,archetype-lambda,2.13.20,20200519Z
software.amazon.awssdk,archetype-lambda,2.13.21,20200520Z
software.amazon.awssdk,archetype-lambda,2.13.22,20200521Z
software.amazon.awssdk,archetype-lambda,2.13.23,20200522Z
software.amazon.awssdk,archetype-lambda,2.13.24,20200526Z
software.amazon.awssdk,archetype-lambda,2.13.25,20200527Z
software.amazon.awssdk,archetype-lambda,2.13.26,20200528Z
software.amazon.awssdk,archetype-lambda,2.13.27,20200601Z
software.amazon.awssdk,archetype-lambda,2.13.28,20200602Z
software.amazon.awssdk,archetype-lambda,2.13.29,20200603Z
software.amazon.awssdk,archetype-lambda,2.13.3,20200424Z
software.amazon.awssdk,archetype-lambda,2.13.30,20200604Z
software.amazon.awssdk,archetype-lambda,2.13.31,20200605Z
software.amazon.awssdk,archetype-lambda,2.13.32,20200608Z
software.amazon.awssdk,archetype-lambda,2.13.33,20200609Z
software.amazon.awssdk,archetype-lambda,2.13.34,20200610Z
software.amazon.awssdk,archetype-lambda,2.13.35,20200611Z
software.amazon.awssdk,archetype-lambda,2.13.36,20200612Z
software.amazon.awssdk,archetype-lambda,2.13.37,20200615Z
software.amazon.awssdk,archetype-lambda,2.13.38,20200616Z
software.amazon.awssdk,archetype-lambda,2.13.39,20200617Z
software.amazon.awssdk,archetype-lambda,2.13.4,20200427Z
software.amazon.awssdk,archetype-lambda,2.13.40,20200618Z
software.amazon.awssdk,archetype-lambda,2.13.41,20200619Z
software.amazon.awssdk,archetype-lambda,2.13.42,20200622Z
software.amazon.awssdk,archetype-lambda,2.13.43,20200623Z
software.amazon.awssdk,archetype-lambda,2.13.44,20200624Z
software.amazon.awssdk,archetype-lambda,2.13.45,20200625Z
software.amazon.awssdk,archetype-lambda,2.13.46,20200626Z
software.amazon.awssdk,archetype-lambda,2.13.47,20200629Z
software.amazon.awssdk,archetype-lambda,2.13.48,20200630Z
software.amazon.awssdk,archetype-lambda,2.13.49,20200701Z
software.amazon.awssdk,archetype-lambda,2.13.5,20200428Z
software.amazon.awssdk,archetype-lambda,2.13.50,20200702Z
software.amazon.awssdk,archetype-lambda,2.13.51,20200706Z
software.amazon.awssdk,archetype-lambda,2.13.52,20200707Z
software.amazon.awssdk,archetype-lambda,2.13.53,20200708Z
software.amazon.awssdk,archetype-lambda,2.13.54,20200709Z
software.amazon.awssdk,archetype-lambda,2.13.55,20200715Z
software.amazon.awssdk,archetype-lambda,2.13.6,20200429Z
software.amazon.awssdk,archetype-lambda,2.13.7,20200430Z
software.amazon.awssdk,archetype-lambda,2.13.8,20200501Z
software.amazon.awssdk,archetype-lambda,2.13.9,20200504Z
systems.manifold,archetype,0.5-alpha-test-1,20171111Z
systems.manifold,archetype,0.5-alpha-test-2,20180103Z
systems.manifold,archetype,0.5-alpha-test-3,20180214Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.1,20200311Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.10,20200330Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.11,20200331Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.12,20200331Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.13,20200331Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.2,20200311Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.3,20200314Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.5,20200314Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.6,20200327Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,0.0.9,20200330Z
tech.cassandre.trading.bot,cassandre-trading-bot-spring-boot-starter-archetype,1.0.0,20200331Z
tech.ibit,ibit-springboot-web-starter-archetype,1.0,20200226Z
